image_id,label,url
000cb13febe0138,0,https://c1.staticflickr.com/1/376/19007329829_d45b79dee2_o.jpg
004b19274c21bc7,0,https://farm8.staticflickr.com/8834/18033932383_9780636b4a_o.jpg
0062b7ce66ae9a0,0,https://farm1.staticflickr.com/7239/7341499698_d1cab8d8b1_o.jpg
006303f02219b07,0,https://farm8.staticflickr.com/3393/3514553748_ee9bcdfbfc_o.jpg
0064d23bf997652,0,https://farm3.staticflickr.com/2127/2510330899_179e48cc4d_o.jpg
0092fa0c421c8c0,0,https://farm1.staticflickr.com/75/175630768_dfa44e844b_o.jpg
009450a8ed12bd4,0,https://farm5.staticflickr.com/7194/6910969941_f400803ca6_o.jpg
00a3f4144bf73ba,0,https://c3.staticflickr.com/1/38/121669582_b00599c216_o.jpg
00c87f93da846de,0,https://c7.staticflickr.com/9/8364/8326714646_38d53cb587_o.jpg
0100fe58a324932,0,https://farm3.staticflickr.com/1197/1469703749_264f77dbf8_o.jpg
012d875044bfa35,0,https://farm6.staticflickr.com/4115/4896319184_4e22210b76_o.jpg
012f1c145573ce2,0,https://farm3.staticflickr.com/7087/7178325456_a95c8f8aea_o.jpg
016285d687bf97a,0,https://c3.staticflickr.com/6/5573/14576385489_e20f81dc0c_o.jpg
0164b0a643be85b,0,https://c4.staticflickr.com/9/8579/16115972091_baed5e5e28_o.jpg
016a719395bc945,0,https://farm6.staticflickr.com/8199/8194880720_c30524d228_o.jpg
016fd49ab8c05b2,0,https://farm3.staticflickr.com/3898/14349388584_f24a0c6bd1_o.jpg
0176417fa2020e7,0,https://farm8.staticflickr.com/8472/8083421502_df73f62663_o.jpg
01799237d3ed58e,0,https://c7.staticflickr.com/8/7216/7260141066_606e577fee_o.jpg
01a23c9dd973787,0,https://farm8.staticflickr.com/3483/5845838472_e4e9c924b1_o.jpg
01e39ef5ce27e0a,0,https://c3.staticflickr.com/3/2545/3840262806_45683b8745_o.jpg
01ed4dc220ca57f,0,https://c8.staticflickr.com/4/3233/3147697106_14cf0e6cda_o.jpg
020c297db8672b8,0,https://c1.staticflickr.com/4/3329/3519726996_5ef4f9cf70_o.jpg
021badfc05b2e81,0,https://farm2.staticflickr.com/3025/3114688170_30d2e62ba5_o.jpg
0251c7d87cd86fa,0,https://c3.staticflickr.com/4/3897/15107678310_f793b5b0f3_o.jpg
0267e0c8e2eb09a,0,https://c3.staticflickr.com/4/3103/2790138273_fb4f41fa3d_o.jpg
029a9c8dbbd3dc6,0,https://farm7.staticflickr.com/3257/3791647679_2b353d3aed_o.jpg
02b020146637617,0,https://farm8.staticflickr.com/2889/10954286146_6d3debb280_o.jpg
02b487e4c1d73e3,0,https://farm4.staticflickr.com/5513/12130556574_44327dc363_o.jpg
02e48331764d741,0,https://farm2.staticflickr.com/65/167300596_9ac1392f54_o.jpg
02f30e3c5df9681,0,https://farm2.staticflickr.com/6177/6134181873_7ba7cc4d3c_o.jpg
02fbe5010085186,0,https://farm7.staticflickr.com/4138/4857405635_a8a5a6f82d_o.jpg
030d266bd74d410,0,https://farm1.staticflickr.com/7328/10983153585_6aa392e0ed_o.jpg
033a64b441d35ac,0,https://c5.staticflickr.com/4/3340/3409647719_20b0332180_o.jpg
0341202d021b919,0,https://c2.staticflickr.com/1/87/276506157_995d4d8f98_o.jpg
035e0f6a0c29bee,0,https://c7.staticflickr.com/8/7332/12307723904_ace23c2992_o.jpg
036a0a3d596e1f8,0,https://c1.staticflickr.com/7/6175/6223196302_a4dc6c26e2_o.jpg
037e5e51191594f,0,https://c8.staticflickr.com/1/577/20900217810_a7705dce53_o.jpg
0382fd5c2e9fd2f,0,https://c8.staticflickr.com/4/3055/2839304326_ca4503a4e5_o.jpg
0388f0c673fe106,0,https://farm7.staticflickr.com/214/448472881_063a29e46b_o.jpg
038f72cb1023287,0,https://farm8.staticflickr.com/3132/3244803534_8eb873f2ec_o.jpg
03b96537d3fa059,0,https://c2.staticflickr.com/5/4145/5056627095_a4dc1fd71b_o.jpg
03c40e8e6ec88bf,0,https://c8.staticflickr.com/4/3841/14338189817_a6251ce71f_o.jpg
03e197b0cdd8277,0,https://farm8.staticflickr.com/4024/4532742668_f95bd8c449_o.jpg
03f09a845bd1f65,0,https://farm6.staticflickr.com/4048/4263485754_6d63eb7093_o.jpg
